subject,rt_1,key1,Action1,rt_2,key2,Action2,Re,common,S2,score,practice,reverse_mapping_1,reverse_mapping_2,rews1a1,rews1a2,rews2a1,rews2a2,round,time_elapsed,key1_formula,key2_formula
A17J1CE7N49Z9D,35,1,2,327,1,2,-1,1,3,9,1,1,1,1,1,5,-1,11,900616,1,1
A17J1CE7N49Z9D,41,1,1,2301,2,2,4,0,3,13,1,0,0,0,2,4,4,12,908481,1,2
A17J1CE7N49Z9D,557,1,1,2739,1,2,4,0,3,17,1,0,1,2,2,5,4,13,917305,1,1
A17J1CE7N49Z9D,442,1,1,1424,2,2,1,1,2,18,1,0,0,5,1,4,3,14,924693,1,2
A17J1CE7N49Z9D,441,1,2,1799,2,2,1,1,3,19,1,1,0,0,3,-1,1,15,932455,1,2
A17J1CE7N49Z9D,435,1,1,2247,1,2,5,1,2,24,1,0,1,-4,5,-2,3,16,940663,1,1
A17J1CE7N49Z9D,871,1,1,2055,1,2,4,0,3,28,1,0,1,-2,5,2,4,17,949110,1,1
A17J1CE7N49Z9D,632,1,1,1279,1,2,2,1,2,30,1,0,1,1,2,4,3,18,956551,1,1
A17J1CE7N49Z9D,412,1,1,1532,2,2,1,0,3,31,1,0,0,1,1,1,1,19,964022,1,2
A17J1CE7N49Z9D,398,1,2,2045,2,2,3,1,3,34,1,1,0,1,0,2,3,20,971991,1,2
A17J1CE7N49Z9D,506,1,1,1647,2,1,1,0,3,35,1,0,1,0,1,1,3,21,979668,1,2
A17J1CE7N49Z9D,440,1,2,1019,1,2,2,1,3,37,1,1,1,3,1,-1,2,22,986656,1,1
A17J1CE7N49Z9D,419,1,1,1251,1,2,3,0,3,40,1,0,1,1,-1,-3,3,23,993854,1,1
A17J1CE7N49Z9D,154,1,1,1101,2,2,-1,1,2,39,1,0,0,5,-1,-2,4,24,1000634,1,2
A17J1CE7N49Z9D,1711,1,2,1476,2,2,-3,1,3,-3,0,1,0,4,0,2,-3,0,1022461,1,2
A17J1CE7N49Z9D,531,1,2,1977,1,1,4,0,2,1,0,1,0,4,3,2,-4,1,1030489,1,1
A17J1CE7N49Z9D,342,1,2,502,2,2,3,0,2,4,0,1,0,1,3,0,-3,2,1036856,1,2
A17J1CE7N49Z9D,151,1,2,324,2,1,2,0,2,6,0,1,1,2,2,1,-3,3,1042853,1,2
A17J1CE7N49Z9D,554,1,1,576,2,2,-2,1,2,4,0,0,0,-2,-2,2,-2,4,1049505,1,2
A17J1CE7N49Z9D,316,1,1,508,2,2,-2,0,3,2,0,0,0,-1,-1,2,-2,5,1055862,1,2
A17J1CE7N49Z9D,311,1,1,365,1,1,-3,1,2,-1,0,0,0,-3,2,2,-3,6,1062060,1,1
A17J1CE7N49Z9D,400,1,2,583,1,2,-3,1,3,-4,0,1,1,-2,3,1,-3,7,1068563,1,1
A17J1CE7N49Z9D,471,2,2,639,2,1,1,1,3,-3,0,0,1,-1,3,1,-4,8,1075195,2,2
A17J1CE7N49Z9D,749,2,1,830,2,1,0,1,2,-3,0,1,1,0,0,2,1,9,1082296,2,2
A17J1CE7N49Z9D,931,1,2,1211,2,1,-2,0,2,-5,0,1,1,-2,4,0,4,10,1089965,1,2
A17J1CE7N49Z9D,1715,1,1,1420,1,1,0,0,3,-5,0,0,0,-3,5,0,5,11,1098626,1,1
A17J1CE7N49Z9D,488,1,2,375,2,2,4,1,3,-1,0,1,0,0,5,1,4,12,1105018,1,2
A17J1CE7N49Z9D,419,1,1,1736,1,2,2,1,2,1,0,0,1,-1,2,3,2,13,1112692,1,1
A17J1CE7N49Z9D,622,1,2,1829,2,2,1,0,2,2,0,1,0,1,1,1,2,14,1120668,1,2
A17J1CE7N49Z9D,1046,1,1,1376,1,2,1,1,2,3,0,0,1,1,1,-2,0,15,1128614,1,1
A17J1CE7N49Z9D,544,1,2,1511,2,1,-1,1,3,2,0,1,1,2,2,-1,-2,16,1136189,1,2
A17J1CE7N49Z9D,398,1,2,1149,1,1,-1,1,3,1,0,1,0,4,3,-1,0,17,1143260,1,1
A17J1CE7N49Z9D,361,1,2,2239,2,2,2,0,2,3,0,1,0,3,2,2,1,18,1151381,1,2
A17J1CE7N49Z9D,1056,1,2,1293,1,2,5,0,2,8,0,1,1,0,5,2,3,19,1159251,1,1
A17J1CE7N49Z9D,817,2,2,1409,2,2,4,0,2,12,0,0,0,2,4,1,4,20,1167002,2,2
A17J1CE7N49Z9D,726,1,2,2757,2,1,0,1,3,12,0,1,1,1,5,0,5,21,1176011,1,2
A17J1CE7N49Z9D,874,1,1,1232,2,2,4,1,2,16,0,0,0,0,4,0,4,22,1183637,1,2
A17J1CE7N49Z9D,697,1,2,953,1,2,2,0,2,18,0,1,1,-4,2,2,0,23,1190814,1,1
A17J1CE7N49Z9D,622,1,1,952,1,2,4,1,2,22,0,0,1,-3,4,-1,1,24,1197907,1,1
A17J1CE7N49Z9D,705,1,1,934,1,2,3,1,2,25,0,0,1,0,3,-2,-1,25,1205071,1,1
A17J1CE7N49Z9D,342,1,1,877,2,2,3,1,2,28,0,0,0,0,3,-2,-1,26,1211810,1,2
A17J1CE7N49Z9D,296,1,2,911,1,1,0,0,2,28,0,1,0,0,4,-4,-3,27,1218538,1,1
A17J1CE7N49Z9D,726,1,2,863,1,2,2,0,2,30,0,1,1,1,2,-2,-3,28,1225649,1,1
A17J1CE7N49Z9D,664,1,1,-1,-1,-1,0,0,3,30,0,0,0,0,3,-1,-4,29,1235827,1,-1
A17J1CE7N49Z9D,769,1,2,842,1,2,3,0,2,33,0,1,1,2,3,-3,-4,30,1242965,1,1
A17J1CE7N49Z9D,302,1,2,691,1,2,2,0,2,35,0,1,1,3,2,-4,-3,31,1249484,1,1
A17J1CE7N49Z9D,171,1,2,1264,1,2,-2,1,3,33,0,1,1,4,-2,-4,-2,32,1256444,1,1
A17J1CE7N49Z9D,631,1,2,1999,1,1,-2,1,3,31,0,1,0,2,3,-2,1,33,1264600,1,1
A17J1CE7N49Z9D,497,1,2,1868,2,1,-1,1,3,30,0,1,1,0,3,-1,3,34,1272487,1,2
A17J1CE7N49Z9D,418,1,2,967,1,2,4,0,2,34,0,1,1,-1,4,0,4,35,1279396,1,1
A17J1CE7N49Z9D,373,1,2,1687,2,2,4,1,3,38,0,1,0,2,3,0,4,36,1286978,1,2
A17J1CE7N49Z9D,416,1,2,1276,2,2,4,1,3,42,0,1,0,-2,5,3,4,37,1294192,1,2
A17J1CE7N49Z9D,118,1,1,1137,2,2,4,0,3,46,0,0,0,-4,4,2,4,38,1300967,1,2
A17J1CE7N49Z9D,526,1,1,838,1,2,3,1,2,49,0,0,1,-3,3,3,4,39,1307858,1,1
A17J1CE7N49Z9D,430,2,2,1445,2,2,5,1,3,54,0,0,0,-4,-1,3,5,40,1315254,2,2
A17J1CE7N49Z9D,437,2,2,711,1,2,-2,0,2,52,0,0,1,-4,-2,-1,5,41,1321929,2,1
A17J1CE7N49Z9D,521,1,2,1046,2,2,3,1,3,55,0,1,0,-3,0,-1,3,42,1329020,1,2
A17J1CE7N49Z9D,747,2,1,725,1,2,0,1,2,55,0,1,1,-4,0,-1,1,43,1336018,2,1
A17J1CE7N49Z9D,466,1,2,785,1,2,3,0,2,58,0,1,1,-4,3,-2,3,44,1342788,1,1
A17J1CE7N49Z9D,418,1,2,630,1,2,2,0,2,60,0,1,1,-1,2,-4,2,45,1349363,1,1
A17J1CE7N49Z9D,422,1,2,950,2,2,1,0,2,61,0,1,0,-3,1,-2,0,46,1356256,1,2
A17J1CE7N49Z9D,488,1,1,1137,1,2,-3,0,3,58,0,0,1,-3,3,-3,-3,47,1363399,1,1
A17J1CE7N49Z9D,582,1,1,680,1,2,4,1,2,62,0,0,1,-1,4,-3,-3,48,1370185,1,1
A17J1CE7N49Z9D,607,1,1,800,2,2,4,1,2,66,0,0,0,-2,4,-3,-1,49,1377109,1,2
A17J1CE7N49Z9D,430,1,1,1216,2,2,-2,0,3,64,0,0,0,-2,2,-2,-2,50,1384280,1,2
A17J1CE7N49Z9D,74,1,1,676,2,2,2,1,2,66,0,0,0,-2,2,-2,2,51,1390558,1,2
A17J1CE7N49Z9D,702,1,2,797,2,1,-1,1,3,65,0,1,1,-2,3,-1,4,52,1397583,1,2
A17J1CE7N49Z9D,397,1,1,771,1,2,5,1,2,70,0,0,1,-1,5,-3,4,53,1404277,1,1
A17J1CE7N49Z9D,424,1,2,648,2,2,4,0,2,74,0,1,0,-1,4,-1,5,54,1410872,1,2
A17J1CE7N49Z9D,484,1,1,647,2,2,3,1,2,77,0,0,0,3,3,-3,1,55,1417522,1,2
A17J1CE7N49Z9D,414,1,2,799,2,2,5,1,3,82,0,1,0,3,3,-2,5,56,1424261,1,2
A17J1CE7N49Z9D,426,1,1,1504,1,2,5,0,3,87,0,0,1,3,2,-3,5,57,1431712,1,1
A17J1CE7N49Z9D,388,1,2,941,2,2,3,1,3,90,0,1,0,4,4,0,3,58,1438567,1,2
A17J1CE7N49Z9D,232,1,2,1398,1,2,5,1,3,95,0,1,1,4,4,5,5,59,1445718,1,1
A17J1CE7N49Z9D,101,1,1,937,1,2,2,1,2,97,0,0,1,4,2,5,3,60,1452278,1,1
A17J1CE7N49Z9D,451,1,2,917,2,2,3,1,3,100,0,1,0,1,5,3,3,61,1459174,1,2
A17J1CE7N49Z9D,178,1,1,697,2,2,4,1,2,104,0,0,0,-1,4,4,3,62,1465565,1,2
A17J1CE7N49Z9D,399,1,1,936,1,2,4,1,2,108,0,0,1,-3,4,5,4,63,1472421,1,1
A17J1CE7N49Z9D,185,1,1,926,1,2,0,0,3,108,0,0,1,-3,4,4,0,64,1479050,1,1
A17J1CE7N49Z9D,124,1,2,728,1,2,1,1,3,109,0,1,1,-3,3,3,1,65,1485424,1,1
A17J1CE7N49Z9D,326,1,2,1486,2,2,0,1,3,109,0,1,0,-4,2,1,0,66,1492766,1,2
A17J1CE7N49Z9D,342,1,1,1182,1,2,-1,0,3,108,0,0,1,-3,1,1,-1,67,1499814,1,1
A17J1CE7N49Z9D,397,1,2,1542,2,1,4,1,3,112,0,1,1,-4,3,4,2,68,1507279,1,2
A17J1CE7N49Z9D,126,1,2,733,2,1,1,1,3,113,0,1,1,-4,1,1,3,69,1513659,1,2
A17J1CE7N49Z9D,333,1,1,1368,1,1,0,1,2,113,0,0,0,0,2,-1,3,70,1520886,1,1
A17J1CE7N49Z9D,243,1,2,1388,1,1,-2,0,2,111,0,1,0,-2,-2,0,5,71,1528044,1,1
A17J1CE7N49Z9D,362,1,1,912,1,2,1,1,2,112,0,0,1,-3,1,4,4,72,1534841,1,1
A17J1CE7N49Z9D,467,1,2,844,2,2,3,1,3,115,0,1,0,-1,5,5,3,73,1541685,1,2
A17J1CE7N49Z9D,285,1,2,753,2,2,3,0,2,118,0,1,0,0,3,4,3,74,1548251,1,2
A17J1CE7N49Z9D,341,1,1,725,1,2,4,1,2,122,0,0,1,0,4,3,2,75,1554839,1,1
A17J1CE7N49Z9D,42,1,2,988,2,2,4,1,3,126,0,1,0,0,0,3,4,76,1561385,1,2
A17J1CE7N49Z9D,448,1,1,366,2,1,1,0,3,127,0,0,1,-1,-4,1,2,77,1567719,1,2
A17J1CE7N49Z9D,73,1,2,814,2,2,2,1,3,129,0,1,0,-1,-3,-1,2,78,1574129,1,2
A17J1CE7N49Z9D,324,1,2,636,1,2,1,1,3,130,0,1,1,1,-1,0,1,79,1580619,1,1
A17J1CE7N49Z9D,282,1,1,748,2,2,2,0,3,132,0,0,0,3,4,-1,2,80,1587172,1,2
A17J1CE7N49Z9D,611,1,2,1305,2,2,0,1,3,132,0,1,0,1,3,1,0,81,1594614,1,2
A17J1CE7N49Z9D,603,1,1,1190,1,2,5,1,2,137,0,0,1,2,5,3,-2,82,1601928,1,1
A17J1CE7N49Z9D,569,1,2,792,2,2,-2,1,3,135,0,1,0,-3,4,4,-2,83,1608813,1,2
A17J1CE7N49Z9D,564,1,1,817,2,2,4,1,2,139,0,0,0,-4,4,2,-1,84,1615715,1,2
A17J1CE7N49Z9D,449,1,1,585,2,2,4,1,2,143,0,0,0,-3,4,-1,0,85,1622274,1,2
A17J1CE7N49Z9D,416,1,2,405,2,2,-3,1,3,140,0,1,0,-2,1,-4,-3,86,1628619,1,2
A17J1CE7N49Z9D,67,1,1,897,1,2,-1,0,3,139,0,0,1,-4,-3,-4,-1,87,1635115,1,1
A17J1CE7N49Z9D,23,1,2,966,2,1,0,1,3,139,0,1,1,-3,0,0,0,88,1641628,1,2
A17J1CE7N49Z9D,85,1,2,1064,2,2,0,1,3,139,0,1,0,0,4,-1,0,89,1648299,1,2
A17J1CE7N49Z9D,369,1,1,860,1,2,4,1,2,143,0,0,1,-2,4,-2,1,90,1655055,1,1
A17J1CE7N49Z9D,525,1,2,1528,1,1,-2,1,3,141,0,1,0,-3,4,-2,1,91,1662626,1,1
A17J1CE7N49Z9D,102,1,2,1288,1,2,1,1,3,142,0,1,1,0,3,-2,1,92,1669538,1,1
A17J1CE7N49Z9D,113,1,1,767,2,2,5,1,2,147,0,0,0,5,5,-2,2,93,1675941,1,2
A17J1CE7N49Z9D,166,1,1,1052,2,2,0,0,3,147,0,0,0,4,5,-1,0,94,1682680,1,2
A17J1CE7N49Z9D,208,1,2,1141,1,1,-3,1,3,144,0,1,0,4,1,-3,-3,95,1689553,1,1
A17J1CE7N49Z9D,794,1,2,1038,1,1,-2,1,3,142,0,1,0,2,-1,-2,-4,96,1696902,1,1
A17J1CE7N49Z9D,2084,1,1,1886,2,2,1,1,2,143,0,0,0,4,1,2,-1,97,1706398,1,2
A17J1CE7N49Z9D,385,1,1,656,1,2,0,1,2,143,0,0,1,1,0,4,-1,98,1712959,1,1
A17J1CE7N49Z9D,-1,-1,-1,-1,-1,-1,0,-1,-1,143,0,0,0,0,-2,1,-3,99,1722976,-1,-1
A17J1CE7N49Z9D,433,1,2,966,1,2,0,1,3,143,0,1,1,0,-3,-2,0,100,1729891,1,1
A17J1CE7N49Z9D,701,1,2,909,1,1,-2,1,3,141,0,1,0,-2,0,-2,-2,101,1737026,1,1
A17J1CE7N49Z9D,374,2,1,881,2,2,1,1,2,142,0,1,0,-3,1,-2,-3,102,1743806,2,2
A17J1CE7N49Z9D,397,1,2,662,2,2,0,0,2,142,0,1,0,-2,0,-3,-3,103,1750383,1,2
A17J1CE7N49Z9D,257,1,1,893,1,2,1,1,2,143,0,0,1,-1,1,-3,-3,104,1757059,1,1
A17J1CE7N49Z9D,495,2,2,803,1,2,-2,1,3,141,0,0,1,2,2,-1,-2,105,1763891,2,1
A17J1CE7N49Z9D,198,1,2,223,2,1,0,1,3,141,0,1,1,2,4,0,-2,106,1769835,1,2
A17J1CE7N49Z9D,168,1,2,270,2,1,2,0,2,143,0,1,1,2,5,-2,-1,107,1775797,1,2
A17J1CE7N49Z9D,345,1,2,715,1,2,-1,1,3,142,0,1,1,4,5,0,-1,108,1782388,1,1
A17J1CE7N49Z9D,32,1,1,336,2,2,5,1,2,147,0,0,0,4,5,3,-3,109,1788277,1,2
A17J1CE7N49Z9D,313,1,2,988,2,2,-3,1,3,144,0,1,0,5,3,1,-3,110,1795104,1,2
A17J1CE7N49Z9D,421,1,1,2830,2,1,0,0,3,144,0,0,1,3,5,0,-4,111,1803875,1,2
A17J1CE7N49Z9D,294,1,2,781,2,2,1,1,3,145,0,1,0,4,4,3,1,112,1810475,1,2
A17J1CE7N49Z9D,447,2,2,527,1,2,2,1,3,147,0,0,1,1,3,3,2,113,1816971,2,1
A17J1CE7N49Z9D,392,2,2,563,1,1,4,1,3,151,0,0,0,-2,5,4,-2,114,1823449,2,1
A17J1CE7N49Z9D,267,2,1,1233,1,2,3,1,2,154,0,1,1,-3,3,4,-2,115,1830467,2,1
A17J1CE7N49Z9D,1123,2,2,412,1,2,-3,1,3,151,0,0,1,-2,5,4,-3,116,1837526,2,1
A17J1CE7N49Z9D,880,1,1,893,2,1,4,0,3,155,0,0,1,1,5,4,-4,117,1844823,1,2
A17J1CE7N49Z9D,552,2,1,367,1,2,4,1,2,159,0,1,1,4,4,2,-2,118,1851260,2,1
A17J1CE7N49Z9D,76,1,1,829,2,2,-2,0,3,157,0,0,0,5,4,2,-2,119,1857685,1,2
A17J1CE7N49Z9D,48,2,2,704,1,2,3,0,2,160,0,0,1,3,3,4,0,120,1863956,2,1
A17J1CE7N49Z9D,51,1,2,205,2,2,4,0,2,164,0,1,0,3,4,4,-4,121,1869732,1,2
A17J1CE7N49Z9D,28,1,2,350,2,1,5,1,3,169,0,1,1,4,3,5,-3,122,1875635,1,2
A17J1CE7N49Z9D,83,1,2,775,2,1,3,1,3,172,0,1,1,3,3,3,-4,123,1882015,1,2
A17J1CE7N49Z9D,202,2,2,373,2,1,5,1,3,177,0,0,1,3,4,5,-2,124,1888121,2,2
A2UO3QJZNC2VOE,2232,1,1,2135,2,1,3,1,2,3,1,0,1,3,1,1,-1,0,382764,1,2
A2UO3QJZNC2VOE,956,2,1,2101,1,2,-3,0,3,0,1,1,1,3,5,-1,-3,1,391385,2,1
A2UO3QJZNC2VOE,416,1,2,886,2,1,-1,1,3,-1,1,1,1,4,2,-1,-3,2,398500,1,2
A2UO3QJZNC2VOE,2287,2,1,1137,1,1,-1,1,2,-2,1,1,0,-1,3,-2,-2,3,408086,2,1
A2UO3QJZNC2VOE,2662,2,1,823,1,1,-2,0,3,-4,1,1,0,-1,5,-2,-2,4,418133,2,1
A2UO3QJZNC2VOE,1598,2,1,2378,1,1,-2,1,2,-6,1,1,0,-2,4,-1,1,5,429494,2,1
A2UO3QJZNC2VOE,3154,2,2,801,1,1,-3,0,2,-9,1,0,0,-3,3,0,-3,6,439370,2,1
A2UO3QJZNC2VOE,2712,2,1,713,2,1,-3,1,2,-12,1,1,1,-3,4,-2,-3,7,448459,2,2
A2UO3QJZNC2VOE,2346,2,2,635,2,1,2,1,3,-10,1,0,1,-3,5,2,0,8,457543,2,2
A2UO3QJZNC2VOE,2078,2,1,784,1,1,-3,1,2,-13,1,1,0,-3,3,3,3,9,466067,2,1
A2UO3QJZNC2VOE,807,2,2,1939,2,2,1,0,2,-12,1,0,0,-3,1,5,2,10,475637,2,2
A2UO3QJZNC2VOE,783,1,1,332,1,1,-1,1,2,-13,1,0,0,-1,1,3,-1,11,482745,1,1
A2UO3QJZNC2VOE,443,2,1,454,2,1,3,0,3,-10,1,1,1,-2,2,3,-2,12,490570,2,2
A2UO3QJZNC2VOE,4480,2,1,1486,1,2,-4,1,2,-14,1,1,1,-3,-4,2,-1,13,502978,2,1
A2UO3QJZNC2VOE,525,1,1,550,2,2,-3,1,2,-17,1,0,0,-4,-3,2,-3,14,509837,1,2
A2UO3QJZNC2VOE,617,1,1,647,1,2,-2,0,3,-19,1,0,1,-4,-3,-3,-2,15,517669,1,1
A2UO3QJZNC2VOE,429,2,1,586,1,1,-4,1,2,-23,1,1,0,-4,-3,-3,-2,16,524241,2,1
A2UO3QJZNC2VOE,466,2,2,403,2,2,0,1,3,-23,1,0,0,-2,0,0,0,17,532252,2,2
A2UO3QJZNC2VOE,462,1,2,862,2,1,0,0,2,-23,1,1,1,0,4,1,-1,18,539647,1,2
A2UO3QJZNC2VOE,1152,2,1,431,2,1,1,1,2,-22,1,1,1,1,2,5,1,19,547963,2,2
A2UO3QJZNC2VOE,436,1,2,1226,1,1,3,1,3,-19,1,1,0,0,2,3,0,20,555280,1,1
A2UO3QJZNC2VOE,4721,1,1,3492,1,1,-1,1,2,-20,1,0,0,-1,1,4,4,21,570067,1,1
