Action1,S2,Action2,Re,subject,round,bestA1,bestA2
1,2,1,0,491,206,0,0
2,3,2,-5,491,207,0,0
1,2,1,-2,491,208,0,0
2,2,2,-4,491,209,0,0
1,3,1,-2,491,210,0,0
2,3,2,-2,491,211,0,0
1,2,1,1,491,212,0,0
2,2,2,2,491,213,0,0
1,2,2,4,491,214,0,0
2,3,2,-1,491,215,0,0
2,2,1,2,491,216,0,0
2,2,2,1,491,217,0,0
2,2,2,0,491,218,0,0
2,3,2,-2,491,219,0,0
2,2,2,-2,491,220,0,0
1,2,2,-3,491,221,0,0
2,3,2,0,491,222,0,0
1,2,1,1,491,223,0,0
2,3,2,2,491,224,0,0
1,2,2,1,491,225,0,0
2,3,2,3,491,226,0,0
2,2,2,2,491,227,0,0
2,2,1,-2,491,228,0,0
1,3,1,-1,491,229,0,0
2,3,2,2,491,230,0,0
2,2,2,4,491,231,0,0
2,2,1,0,491,232,0,0
2,2,1,-1,491,233,0,0
1,2,2,2,491,234,0,0
2,3,1,1,491,235,0,0
2,3,1,2,491,236,0,0
1,2,2,3,491,237,0,0
2,3,2,0,491,238,0,0
2,3,2,1,491,239,0,0
2,3,2,4,491,240,0,0
2,3,1,-1,491,241,0,0
2,3,2,0,491,242,0,0
1,3,2,-1,491,243,0,0
2,3,1,-2,491,244,0,0
2,2,2,-5,491,245,0,0
2,3,2,-5,491,246,0,0
1,2,1,-3,491,247,0,0
2,3,1,0,491,248,0,0
1,2,1,-1,491,249,0,0
1,3,2,-2,491,250,0,0
2,3,1,1,110,1,0,0
1,2,1,2,110,2,0,0
2,3,2,-2,110,3,0,0
1,2,1,1,110,4,0,0
1,2,2,0,110,5,0,0
1,2,2,2,110,6,0,0
2,2,1,4,110,7,0,0
2,3,1,-3,110,8,0,0
1,3,2,-5,110,9,0,0
2,3,1,4,110,10,0,0
2,2,2,-5,110,11,0,0
2,3,1,2,110,12,0,0
2,3,1,2,110,13,0,0
2,3,1,0,110,14,0,0
1,2,1,1,110,15,0,0
2,2,1,-1,110,16,0,0
2,3,1,3,110,17,0,0
2,3,1,5,110,18,0,0
1,2,1,-4,110,19,0,0
2,3,1,2,110,20,0,0
2,3,1,2,110,21,0,0
2,3,2,-2,110,22,0,0
2,3,1,5,110,23,0,0
1,2,1,-3,110,24,0,0
2,3,1,3,110,25,0,0
2,3,1,2,110,26,0,0
2,3,1,1,110,27,0,0
2,3,2,3,110,28,0,0
2,3,2,2,110,29,0,0
1,2,2,3,110,30,0,0
2,3,2,0,110,31,0,0
1,2,1,-2,110,32,0,0
2,3,1,1,110,33,0,0
2,2,1,-3,110,34,0,0
2,2,2,2,110,35,0,0
2,3,2,-5,110,36,0,0
2,2,2,4,110,37,0,0
2,3,1,-3,110,38,0,0
2,2,2,3,110,39,0,0
1,2,2,2,110,40,0,0
2,3,2,-4,110,41,0,0
2,3,1,2,110,42,0,0
2,3,1,3,110,43,0,0
1,2,2,2,110,44,0,0
1,2,1,2,110,45,0,0
1,3,1,1,110,46,0,0
2,3,1,2,110,47,0,0
2,3,1,0,110,48,0,0
1,2,2,0,110,49,0,0
1,2,2,-4,110,50,0,0
1,2,2,-4,110,51,0,0
2,3,1,-4,110,52,0,0
1,2,1,-5,110,53,0,0
1,2,2,0,110,54,0,0
2,3,1,-2,110,55,0,0
2,3,1,-1,110,56,0,0
2,3,1,-4,110,57,0,0
2,3,2,-4,110,58,0,0
1,2,2,-4,110,59,0,0
2,2,1,-1,110,60,0,0
1,2,2,-4,110,61,0,0
2,2,2,-1,110,62,0,0
1,2,2,1,110,63,0,0
1,2,1,-5,110,64,0,0
2,2,2,3,110,65,0,0
2,3,1,-1,110,66,0,0
1,2,2,-2,110,67,0,0
2,3,1,3,110,68,0,0
2,2,1,-4,110,69,0,0
2,3,2,4,110,70,0,0
1,3,1,1,110,71,0,0
2,2,2,1,110,72,0,0
1,2,2,0,110,73,0,0
1,2,2,-1,110,74,0,0
1,2,2,-3,110,75,0,0
1,2,1,-2,110,76,0,0
2,3,1,0,110,77,0,0
2,3,1,2,110,78,0,0
2,3,2,1,110,79,0,0
1,2,1,1,110,80,0,0
1,3,1,0,110,81,0,0
2,2,2,-3,110,82,0,0
2,2,1,-5,110,83,0,0
1,3,2,0,110,84,0,0
1,2,2,-3,110,85,0,0
1,2,2,-3,110,86,0,0
2,3,1,4,110,87,0,0
2,3,2,2,110,88,0,0
2,3,1,2,110,89,0,0
2,3,1,1,110,90,0,0
1,3,2,-1,110,91,0,0
2,2,1,-2,110,92,0,0
2,3,2,1,110,93,0,0
2,3,2,1,110,94,0,0
2,3,1,4,110,95,0,0
2,2,2,3,110,96,0,0
2,2,2,4,110,97,0,0
1,2,1,4,110,98,0,0
2,3,1,2,110,99,0,0
1,2,2,2,110,100,0,0
2,2,2,1,110,101,0,0
2,2,2,1,110,102,0,0
2,2,2,-1,110,103,0,0
2,2,2,2,110,104,0,0
1,2,2,3,110,105,0,0
2,2,2,1,110,106,0,0
1,2,1,-4,110,107,0,0
1,3,1,0,110,108,0,0
1,2,1,-4,110,109,0,0
2,3,1,1,110,110,0,0
2,3,1,5,110,111,0,0
2,3,1,4,110,112,0,0
2,3,1,3,110,113,0,0
2,2,2,-1,110,114,0,0
2,3,1,4,110,115,0,0
2,3,1,4,110,116,0,0
2,3,1,4,110,117,0,0
2,3,1,2,110,118,0,0
2,3,1,0,110,119,0,0
1,2,1,2,110,120,0,0
2,3,1,1,110,121,0,0
2,3,1,2,110,122,0,0
1,2,1,5,110,123,0,0
2,2,1,4,110,124,0,0
2,3,1,0,110,125,0,0
2,3,1,-2,110,126,0,0
2,3,1,-4,110,127,0,0
1,3,1,-2,110,128,0,0
2,3,1,-1,110,129,0,0
1,2,1,0,110,130,0,0
2,3,1,-4,110,131,0,0
2,3,2,2,110,132,0,0
1,2,2,-5,110,133,0,0
2,3,1,1,110,134,0,0
1,2,2,-3,110,135,0,0
1,2,2,-1,110,136,0,0
2,3,1,-4,110,137,0,0
2,3,1,-5,110,138,0,0
1,3,2,1,110,139,0,0
1,3,2,1,110,140,0,0
1,3,2,1,110,141,0,0
2,3,2,1,110,142,0,0
1,2,1,-2,110,143,0,0
2,3,2,-4,110,144,0,0
2,3,1,-1,110,145,0,0
1,2,1,-3,110,146,0,0
1,3,1,1,110,147,0,0
2,3,2,0,110,148,0,0
1,2,1,3,110,149,0,0
1,2,2,0,110,150,0,0
1,2,2,-1,110,151,0,0
2,2,2,0,110,152,0,0
2,3,2,-4,110,153,0,0
2,3,2,-5,110,154,0,0
2,3,1,5,110,155,0,0
2,2,2,1,110,156,0,0
2,3,1,1,110,157,0,0
2,2,2,-1,110,158,0,0
1,3,2,-1,110,159,0,0
1,2,2,0,110,160,0,0
2,3,1,-4,110,161,0,0
1,2,2,4,110,162,0,0
2,3,1,-1,110,163,0,0
2,3,2,-2,110,164,0,0
1,2,1,1,110,165,0,0
2,3,1,2,110,166,0,0
2,3,1,3,110,167,0,0
2,3,1,2,110,168,0,0
2,2,1,-5,110,169,0,0
2,2,2,-1,110,170,0,0
2,3,1,1,110,171,0,0
2,2,2,-1,110,172,0,0
2,3,1,1,110,173,0,0
2,3,1,-3,110,174,0,0
1,2,2,2,110,175,0,0
2,3,1,-3,110,176,0,0
1,2,1,4,110,177,0,0
1,2,1,1,110,178,0,0
1,2,1,-1,110,179,0,0
1,2,1,-2,110,180,0,0
1,3,1,-3,110,181,0,0
2,3,1,-4,110,182,0,0
1,2,2,0,110,183,0,0
1,2,1,-2,110,184,0,0
1,2,2,-2,110,185,0,0
2,3,1,0,110,186,0,0
1,2,1,0,110,187,0,0
1,3,1,-3,110,188,0,0
2,3,2,-2,110,189,0,0
2,3,1,1,110,190,0,0
2,3,1,0,110,191,0,0
2,3,1,0,110,192,0,0
1,2,2,-4,110,193,0,0
2,2,2,-4,110,194,0,0
1,2,2,-3,110,195,0,0
1,2,1,-2,110,196,0,0
1,2,2,0,110,197,0,0
1,2,2,0,110,198,0,0
1,2,2,-2,110,199,0,0
1,3,2,-5,110,200,0,0
1,2,1,0,110,201,0,0
1,2,1,-1,110,202,0,0
2,3,1,-1,110,203,0,0
2,3,1,-2,110,204,0,0
1,2,2,-4,110,205,0,0
2,3,2,-2,110,206,0,0
2,3,2,-1,110,207,0,0
2,3,1,-4,110,208,0,0
2,3,2,-2,110,209,0,0
1,2,1,0,110,210,0,0
2,3,2,-3,110,211,0,0
2,3,1,3,110,212,0,0
2,3,1,3,110,213,0,0
1,2,2,-4,110,214,0,0
2,2,1,-4,110,215,0,0
2,3,1,5,110,216,0,0
2,3,1,4,110,217,0,0
2,3,1,4,110,218,0,0
2,3,1,1,110,219,0,0
1,2,2,4,110,220,0,0
2,3,1,4,110,221,0,0
2,3,2,3,110,222,0,0
2,3,1,3,110,223,0,0
1,3,1,4,110,224,0,0
2,3,1,3,110,225,0,0
1,2,1,0,110,226,0,0
1,3,1,2,110,227,0,0
2,2,1,-5,110,228,0,0
2,3,1,-4,110,229,0,0
2,3,1,-4,110,230,0,0
1,2,1,-4,110,231,0,0
2,2,1,-4,110,232,0,0
1,2,2,-3,110,233,0,0
2,3,2,5,110,234,0,0
2,3,2,4,110,235,0,0
2,3,1,-2,110,236,0,0
2,3,1,0,110,237,0,0
1,2,1,5,110,238,0,0
1,2,1,4,110,239,0,0
2,3,2,-3,110,240,0,0
1,2,1,0,110,241,0,0
1,2,1,-1,110,242,0,0
2,2,2,5,110,243,0,0
2,3,2,-3,110,244,0,0
2,2,2,0,110,245,0,0
2,2,2,-2,110,246,0,0
2,3,2,-4,110,247,0,0
1,2,1,3,110,248,0,0
1,2,1,3,110,249,0,0
1,2,1,3,110,250,0,0
1,2,1,0,481,1,0,0
2,3,1,5,481,2,0,0
2,3,1,4,481,3,0,0
1,2,2,0,481,4,0,0
2,3,1,5,481,5,0,0
1,3,2,-1,481,6,0,0
2,3,2,1,481,7,0,0
1,2,1,-3,481,8,0,0
2,3,2,-2,481,9,0,0
1,2,1,0,481,10,0,0
1,2,1,-4,481,11,0,0
2,3,2,4,481,12,0,0
2,3,2,3,481,13,0,0
2,2,1,-3,481,14,0,0
2,2,1,-5,481,15,0,0
2,2,2,-5,481,16,0,0
1,2,2,-5,481,17,0,0
1,2,2,-5,481,18,0,0
2,3,1,-5,481,19,0,0
2,3,2,5,481,20,0,0
2,3,2,3,481,21,0,0
2,3,1,-2,481,22,0,0
1,2,1,-1,481,23,0,0
1,2,1,-3,481,24,0,0
2,3,2,-5,481,25,0,0
2,3,2,-5,481,26,0,0
2,3,1,1,481,27,0,0
2,2,1,-5,481,28,0,0
2,2,2,0,481,29,0,0
2,3,1,-1,481,30,0,0
1,2,1,-2,481,31,0,0
2,2,1,-3,481,32,0,0
1,2,2,-1,481,33,0,0
2,3,2,-2,481,34,0,0
1,2,2,-2,481,35,0,0
2,3,2,-1,481,36,0,0
2,3,1,-1,481,37,0,0
2,3,1,-2,481,38,0,0
2,2,1,-5,481,39,0,0
2,3,2,-4,481,40,0,0
1,2,1,-3,481,41,0,0
2,3,2,3,481,42,0,0
2,2,2,3,481,43,0,0
1,2,2,3,481,44,0,0
1,2,1,-5,481,45,0,0
1,2,2,4,481,46,0,0
1,2,1,-1,481,47,0,0
1,3,2,3,481,48,0,0
2,3,2,4,481,49,0,0
2,2,2,3,481,50,0,0
1,3,1,-3,481,51,0,0
1,3,2,4,481,52,0,0
1,2,2,2,481,53,0,0
2,2,1,2,481,54,0,0
2,3,1,-4,481,55,0,0
2,2,2,-1,481,56,0,0
1,2,2,-3,481,57,0,0
1,2,2,-4,481,58,0,0
2,2,2,-2,481,59,0,0
1,2,2,-2,481,60,0,0
1,2,2,2,481,61,0,0
1,2,2,4,481,62,0,0
1,2,1,4,481,63,0,0
1,2,1,1,481,64,0,0
1,3,1,4,481,65,0,0
1,3,1,5,481,66,0,0
1,3,2,-4,481,67,0,0
1,2,2,-2,481,68,0,0
1,2,2,1,481,69,0,0
2,3,2,2,481,70,0,0
1,2,1,-5,481,71,0,0
1,2,2,1,481,72,0,0
2,3,2,0,481,73,0,0
1,2,2,0,481,74,0,0
2,3,2,0,481,75,0,0
2,3,1,4,481,76,0,0
1,2,1,-3,481,77,0,0
1,3,2,-4,481,78,0,0
2,3,2,-2,481,79,0,0
1,2,1,1,481,80,0,0
2,2,2,-2,481,81,0,0
2,3,2,-4,481,82,0,0
2,3,1,1,481,83,0,0
1,3,2,-4,481,84,0,0
2,2,2,3,481,85,0,0
2,2,2,5,481,86,0,0
2,3,1,2,481,87,0,0
2,3,2,2,481,88,0,0
1,2,1,-3,481,89,0,0
1,2,2,-1,481,90,0,0
2,3,1,-3,481,91,0,0
2,2,1,1,481,92,0,0
1,3,1,-4,481,93,0,0
2,3,1,-3,481,94,0,0
2,2,2,-4,481,95,0,0
2,3,1,-4,481,96,0,0
1,3,2,1,481,97,0,0
1,2,1,1,481,98,0,0
1,2,2,-3,481,99,0,0
1,2,1,1,481,100,0,0
2,3,2,-4,481,101,0,0
2,3,2,-2,481,102,0,0
1,2,2,5,481,103,0,0
2,2,1,5,481,104,0,0
1,2,2,4,481,105,0,0
1,2,1,-1,481,106,0,0
2,3,1,-2,481,107,0,0
2,2,1,1,481,108,0,0
1,2,1,0,481,109,0,0
1,3,2,-2,481,110,0,0
2,2,2,0,481,111,0,0
1,2,2,-1,481,112,0,0
2,3,1,-2,481,113,0,0
2,2,1,-1,481,114,0,0
1,2,2,3,481,115,0,0
1,2,2,-1,481,116,0,0
1,2,1,-2,481,117,0,0
2,3,1,-1,481,118,0,0
1,2,1,-4,481,119,0,0
1,2,2,-1,481,120,0,0
2,3,1,3,481,121,0,0
1,2,1,-3,481,122,0,0
1,2,2,-4,481,123,0,0
2,3,2,0,481,124,0,0
2,2,2,-2,481,125,0,0
1,2,1,2,481,126,0,0
1,2,1,3,481,127,0,0
2,3,2,2,481,128,0,0
2,3,2,5,481,129,0,0
2,2,1,1,481,130,0,0
1,2,1,0,481,131,0,0
1,2,1,0,481,132,0,0
2,3,1,3,481,133,0,0
2,2,1,0,481,134,0,0
2,3,1,3,481,135,0,0
1,2,1,-4,481,136,0,0
2,3,2,3,481,137,0,0
1,2,2,-3,481,138,0,0
2,3,2,1,481,139,0,0
2,2,1,-4,481,140,0,0
2,3,1,3,481,141,0,0
2,3,1,4,481,142,0,0
1,2,2,-4,481,143,0,0
2,2,2,-1,481,144,0,0
2,2,2,-3,481,145,0,0
2,3,1,2,481,146,0,0
2,3,1,2,481,147,0,0
2,2,1,-3,481,148,0,0
2,3,2,-2,481,149,0,0
1,2,1,0,481,150,0,0
2,2,2,-5,481,151,0,0
2,3,2,2,481,152,0,0
2,3,1,4,481,153,0,0
2,3,1,2,481,154,0,0
2,2,1,0,481,155,0,0
2,3,1,4,481,156,0,0
1,3,1,0,481,157,0,0
1,2,1,3,481,158,0,0
1,2,1,4,481,159,0,0
1,2,1,1,481,160,0,0
2,3,1,-4,481,161,0,0
1,2,2,1,481,162,0,0
2,3,1,-1,481,163,0,0
1,3,1,-4,481,164,0,0
2,2,1,1,481,165,0,0
2,2,1,3,481,166,0,0
2,3,1,2,481,167,0,0
2,3,2,4,481,168,0,0
2,2,1,3,481,169,0,0
2,3,2,4,481,170,0,0
1,3,2,0,481,171,0,0
1,2,1,4,481,172,0,0
2,3,2,-1,481,173,0,0
2,2,2,-5,481,174,0,0
1,3,1,-2,481,175,0,0
2,2,2,-3,481,176,0,0
1,2,1,4,481,177,0,0
1,2,1,3,481,178,0,0
1,3,1,-1,481,179,0,0
1,2,1,4,481,180,0,0
1,2,1,4,481,181,0,0
1,2,1,2,481,182,0,0
2,3,1,-1,481,183,0,0
1,3,1,0,481,184,0,0
2,3,2,2,481,185,0,0
2,3,1,0,481,186,0,0
2,2,2,-4,481,187,0,0
1,2,2,-2,481,188,0,0
2,3,1,3,481,189,0,0
1,3,1,3,481,190,0,0
2,2,1,-3,481,191,0,0
2,3,1,3,481,192,0,0
1,2,2,-3,481,193,0,0
2,3,1,2,481,194,0,0
2,3,1,1,481,195,0,0
1,2,1,5,481,196,0,0
1,2,2,-3,481,197,0,0
1,2,1,1,481,198,0,0
1,3,1,2,481,199,0,0
1,2,1,4,481,200,0,0
1,2,1,2,481,201,0,0
2,3,1,2,481,202,0,0
2,3,1,3,481,203,0,0
1,2,2,-4,481,204,0,0
1,2,1,5,481,205,0,0
2,3,2,5,481,206,0,0
2,2,2,-1,481,207,0,0
2,3,1,-2,481,208,0,0
2,3,1,-1,481,209,0,0
1,2,1,-2,481,210,0,0
2,3,1,-1,481,211,0,0
1,2,1,-2,481,212,0,0
2,2,1,-5,481,213,0,0
1,2,2,0,481,214,0,0
1,2,1,1,481,215,0,0
2,3,1,-4,481,216,0,0
1,3,2,2,481,217,0,0
1,2,1,0,481,218,0,0
2,3,1,-2,481,219,0,0
1,2,1,2,481,220,0,0
1,2,2,1,481,221,0,0
2,3,2,0,481,222,0,0
2,2,2,-4,481,223,0,0
1,2,1,5,481,224,0,0
2,3,2,0,481,225,0,0
2,3,1,1,481,226,0,0
2,3,1,2,481,227,0,0
1,2,1,3,481,228,0,0
1,2,1,2,481,229,0,0
2,3,1,5,481,230,0,0
2,2,2,0,481,231,0,0
1,2,1,3,481,232,0,0
2,3,2,-3,481,233,0,0
2,3,1,-2,481,234,0,0
2,3,2,-3,481,235,0,0
2,2,1,5,481,236,0,0
2,2,1,5,481,237,0,0
1,2,2,-2,481,238,0,0
2,2,2,-1,481,239,0,0
1,2,1,-4,481,240,0,0
2,3,1,0,481,241,0,0
2,2,1,-1,481,242,0,0
1,2,2,5,481,243,0,0
1,3,2,4,481,244,0,0
2,3,1,0,481,245,0,0
1,2,2,1,481,246,0,0
1,3,2,1,481,247,0,0
1,2,1,-4,481,248,0,0
2,2,2,-3,481,249,0,0
2,3,1,3,481,250,0,0
1,3,1,-2,13,1,0,0
2,2,2,-2,13,2,0,0
1,2,2,1,13,3,0,0
1,3,1,-1,13,4,0,0
1,2,2,4,13,5,0,0
1,2,2,3,13,6,0,0
2,2,2,4,13,7,0,0
2,2,2,2,13,8,0,0
2,3,1,1,13,9,0,0
1,2,2,2,13,10,0,0
2,3,2,-1,13,11,0,0
1,2,2,5,13,12,0,0
1,3,2,3,13,13,0,0
1,2,2,4,13,14,0,0
2,3,1,3,13,15,0,0
1,2,2,4,13,16,0,0
1,2,2,2,13,17,0,0
2,2,2,3,13,18,0,0
1,2,2,4,13,19,0,0
2,3,2,2,13,20,0,0
2,3,2,4,13,21,0,0
2,3,2,4,13,22,0,0
2,3,2,3,13,23,0,0
2,3,2,2,13,24,0,0
1,2,2,5,13,25,0,0
2,3,2,4,13,26,0,0
2,3,2,3,13,27,0,0
1,3,2,3,13,28,0,0
2,3,2,4,13,29,0,0
2,2,2,5,13,30,0,0
2,3,2,0,13,31,0,0
1,2,2,2,13,32,0,0
1,2,2,4,13,33,0,0
1,2,2,5,13,34,0,0
1,2,2,1,13,35,0,0
2,3,2,-2,13,36,0,0
1,2,1,3,13,37,0,0
1,2,2,0,13,38,0,0
2,3,1,1,13,39,0,0
1,3,1,-1,13,40,0,0
2,3,1,-3,13,41,0,0
1,2,1,4,13,42,0,0
1,2,1,4,13,43,0,0
1,3,1,-2,13,44,0,0
2,3,2,-3,13,45,0,0
1,3,1,3,13,46,0,0
2,3,1,0,13,47,0,0
2,3,1,-1,13,48,0,0
2,2,1,3,13,49,0,0
2,2,1,4,13,50,0,0
2,3,1,-1,13,51,0,0
1,3,2,0,13,52,0,0
1,3,1,-1,13,53,0,0
1,3,1,-5,13,54,0,0
2,3,1,-3,13,55,0,0
1,2,1,-3,13,56,0,0
2,2,2,-3,13,57,0,0
2,2,1,-2,13,58,0,0
2,3,2,-5,13,59,0,0
1,3,2,-3,13,60,0,0
1,2,1,-1,13,61,0,0
2,3,1,-1,13,62,0,0
2,3,2,-2,13,63,0,0
2,3,1,-3,13,64,0,0
1,2,1,3,13,65,0,0
1,2,1,4,13,66,0,0
1,3,1,-3,13,67,0,0
1,3,2,-4,13,68,0,0
1,2,1,4,13,69,0,0
1,2,1,1,13,70,0,0
2,2,2,1,13,71,0,0
1,3,2,-3,13,72,0,0
1,2,1,3,13,73,0,0
1,2,1,5,13,74,0,0
1,2,1,2,13,75,0,0
1,2,1,4,13,76,0,0
1,2,1,4,13,77,0,0
1,2,1,4,13,78,0,0
2,3,2,-5,13,79,0,0
1,3,2,-1,13,80,0,0
1,2,1,3,13,81,0,0
1,2,1,4,13,82,0,0
1,3,1,-4,13,83,0,0
1,2,2,0,13,84,0,0
1,3,2,0,13,85,0,0
1,2,1,4,13,86,0,0
1,3,1,-2,13,87,0,0
1,2,2,4,13,88,0,0
1,2,2,4,13,89,0,0
1,3,2,0,13,90,0,0
1,2,1,4,13,91,0,0
1,2,1,4,13,92,0,0
1,2,2,-4,13,93,0,0
1,2,1,3,13,94,0,0
1,2,1,1,13,95,0,0
1,3,1,-3,13,96,0,0
1,2,1,2,13,97,0,0
1,2,1,2,13,98,0,0
2,3,2,-2,13,99,0,0
1,2,1,1,13,100,0,0
1,2,1,0,13,101,0,0
1,2,1,0,13,102,0,0
2,3,2,-5,13,103,0,0
2,3,1,-1,13,104,0,0
1,2,1,3,13,105,0,0
1,2,1,4,13,106,0,0
1,2,1,4,13,107,0,0
2,3,1,1,13,108,0,0
1,2,1,1,13,109,0,0
2,3,1,1,13,110,0,0
1,2,1,-2,13,111,0,0
2,3,1,-4,13,112,0,0
1,2,1,-3,13,113,0,0
1,2,2,4,13,114,0,0
1,3,2,-2,13,115,0,0
1,2,2,1,13,116,0,0
1,2,2,2,13,117,0,0
1,2,2,0,13,118,0,0
1,2,2,-3,13,119,0,0
1,3,2,1,13,120,0,0
1,2,1,2,13,121,0,0
1,3,2,1,13,122,0,0
1,2,2,4,13,123,0,0
1,2,2,3,13,124,0,0
1,2,1,1,13,125,0,0
1,2,2,3,13,126,0,0
2,2,2,3,13,127,0,0
2,3,2,2,13,128,0,0
1,2,2,4,13,129,0,0
1,3,2,2,13,130,0,0
1,2,2,-1,13,131,0,0
1,2,1,0,13,132,0,0
2,2,2,-3,13,133,0,0
1,2,2,-3,13,134,0,0
2,3,2,4,13,135,0,0
2,3,2,1,13,136,0,0
2,2,2,0,13,137,0,0
1,3,1,-2,13,138,0,0
1,2,1,-3,13,139,0,0
2,3,2,-1,13,140,0,0
2,2,2,-3,13,141,0,0
1,2,1,-3,13,142,0,0
2,3,2,-3,13,143,0,0
1,2,1,-3,13,144,0,0
1,3,1,0,13,145,0,0
2,3,1,-1,13,146,0,0
2,3,1,-3,13,147,0,0
1,2,2,4,13,148,0,0
1,2,2,2,13,149,0,0
1,2,2,2,13,150,0,0
1,2,2,2,13,151,0,0
1,2,2,-1,13,152,0,0
1,2,2,-3,13,153,0,0
1,2,2,2,13,154,0,0
1,2,2,-3,13,155,0,0
1,2,1,4,13,156,0,0
1,3,1,0,13,157,0,0
1,3,1,0,13,158,0,0
1,3,2,-2,13,159,0,0
1,2,1,3,13,160,0,0
1,2,1,5,13,161,0,0
1,3,1,1,13,162,0,0
2,3,1,-3,13,163,0,0
1,3,2,3,13,164,0,0
1,3,2,4,13,165,0,0
1,2,2,1,13,166,0,0
1,3,2,2,13,167,0,0
1,2,1,0,13,168,0,0
1,3,2,4,13,169,0,0
1,3,2,4,13,170,0,0
1,2,2,-3,13,171,0,0
2,2,1,4,13,172,0,0
1,3,2,4,13,173,0,0
2,3,2,3,13,174,0,0
2,3,2,1,13,175,0,0
2,2,1,0,13,176,0,0
1,3,2,1,13,177,0,0
2,3,1,-5,13,178,0,0
1,2,1,0,13,179,0,0
1,2,1,-3,13,180,0,0
2,2,2,4,13,181,0,0
2,3,2,2,13,182,0,0
1,2,2,3,13,183,0,0
2,3,2,4,13,184,0,0
2,2,2,4,13,185,0,0
1,3,2,2,13,186,0,0
2,3,2,0,13,187,0,0
1,2,2,2,13,188,0,0
2,3,2,0,13,189,0,0
1,3,2,-1,13,190,0,0
1,3,2,-3,13,191,0,0
1,2,2,0,13,192,0,0
2,3,2,-4,13,193,0,0
1,2,2,-3,13,194,0,0
1,2,1,-3,13,195,0,0
1,2,1,-1,13,196,0,0
1,3,2,-4,13,197,0,0
2,3,2,-4,13,198,0,0
2,2,1,0,13,199,0,0
1,3,2,-3,13,200,0,0
1,3,2,-1,13,201,0,0
1,2,1,0,13,202,0,0
1,2,1,3,13,203,0,0
1,2,1,2,13,204,0,0
1,3,1,5,13,205,0,0
1,2,1,-2,13,206,0,0
2,3,1,2,13,207,0,0
1,3,2,-4,13,208,0,0
2,2,1,-1,13,209,0,0
2,3,1,1,13,210,0,0
1,2,1,1,13,211,0,0
2,2,1,0,13,212,0,0
2,3,1,1,13,213,0,0
1,2,1,-4,13,214,0,0
2,2,1,-2,13,215,0,0
2,3,1,-1,13,216,0,0
2,3,1,0,13,217,0,0
2,3,2,2,13,218,0,0
2,3,2,2,13,219,0,0
2,2,2,-4,13,220,0,0
2,3,2,3,13,221,0,0
2,3,2,3,13,222,0,0
2,3,1,3,13,223,0,0
2,3,2,2,13,224,0,0
2,3,1,4,13,225,0,0
2,3,1,1,13,226,0,0
2,3,2,2,13,227,0,0
2,3,2,-1,13,228,0,0
2,3,1,-5,13,229,0,0
2,2,2,-1,13,230,0,0
1,3,2,3,13,231,0,0
1,2,2,1,13,232,0,0
2,3,2,3,13,233,0,0
2,3,2,3,13,234,0,0
1,2,2,-2,13,235,0,0
2,2,2,-4,13,236,0,0
2,3,2,-4,13,237,0,0
2,3,1,-4,13,238,0,0
1,2,2,-2,13,239,0,0
1,2,2,-2,13,240,0,0
2,3,1,-3,13,241,0,0
1,2,2,1,13,242,0,0
1,2,2,-1,13,243,0,0
2,3,2,-3,13,244,0,0
1,2,1,5,13,245,0,0
1,2,1,3,13,246,0,0
1,2,1,5,13,247,0,0
1,2,1,3,13,248,0,0
1,2,1,3,13,249,0,0
1,2,1,3,13,250,0,0
1,2,1,1,97,1,0,0
1,2,2,4,97,2,0,0
2,2,1,2,97,3,0,0
1,2,2,4,97,4,0,0
2,3,2,4,97,5,0,0
1,3,2,5,97,6,0,0
1,2,2,0,97,7,0,0
2,3,2,-1,97,8,0,0
2,3,1,-5,97,9,0,0
1,2,2,-3,97,10,0,0
2,3,1,-1,97,11,0,0
1,2,1,-3,97,12,0,0
2,3,1,2,97,13,0,0
2,3,1,0,97,14,0,0
2,2,1,3,97,15,0,0
1,2,1,4,97,16,0,0
2,2,1,3,97,17,0,0
1,2,1,2,97,18,0,0
1,2,1,5,97,19,0,0
1,2,1,5,97,20,0,0
1,3,2,2,97,21,0,0
2,3,1,-1,97,22,0,0
1,2,2,0,97,23,0,0
2,3,2,3,97,24,0,0
1,2,1,1,97,25,0,0
1,3,1,-1,97,26,0,0
1,2,1,3,97,27,0,0
1,2,2,3,97,28,0,0
2,3,2,-1,97,29,0,0
1,2,1,-2,97,30,0,0
1,2,1,1,97,31,0,0
1,3,2,-4,97,32,0,0
2,3,2,-5,97,33,0,0
1,2,1,-2,97,34,0,0
2,3,1,-4,97,35,0,0
1,2,2,-3,97,36,0,0
2,2,1,-2,97,37,0,0
1,2,1,0,97,38,0,0
1,2,1,2,97,39,0,0
2,2,2,-4,97,40,0,0
1,2,1,1,97,41,0,0
1,2,1,-2,97,42,0,0
1,2,2,-4,97,43,0,0
1,2,2,-4,97,44,0,0
1,2,1,0,97,45,0,0
1,2,1,0,97,46,0,0
1,3,1,-4,97,47,0,0
2,2,1,5,97,48,0,0
2,2,1,4,97,49,0,0
1,2,1,3,97,50,0,0
1,2,1,5,97,51,0,0
1,2,1,2,97,52,0,0
1,2,1,1,97,53,0,0
2,3,1,2,97,54,0,0
1,2,1,2,97,55,0,0
2,3,1,2,97,56,0,0
