"subject","version","rt1","key1","Action1","rt2","key2","Action2","Re","common","S2","score","practice","reverse_mapping_1","reverse_mapping_2","rews1a1","rews1a2","rews2a1","rews2a2","timeouts","round","time_elapsed","stamp"
"6","dez_2step_v1",24,74,2,305,74,2,-2,1,3,-74,0,0,0,-2,0,-1,-2,0,120,1408947,"8/1/16 15:14"
"6","dez_2step_v1",496,74,2,335,74,2,-3,1,3,-77,0,0,0,-2,-1,-2,-3,0,121,1414444,"8/1/16 15:14"
"6","dez_2step_v1",397,74,2,244,74,2,0,1,3,-77,0,0,0,-1,-3,1,0,0,122,1419751,"8/1/16 15:14"
"6","dez_2step_v1",340,70,1,9,70,1,-2,0,3,-79,0,0,0,0,-2,-2,-1,1,123,1430393,"8/1/16 15:14"
"6","dez_2step_v1",253,70,1,336,70,1,-1,1,2,-80,0,0,0,-1,-5,-4,-2,0,124,1435655,"8/1/16 15:14"
"61","dez_2step_v1",1169,74,2,872,74,2,1,0,2,1,1,0,0,-3,1,4,-4,0,0,81483,"8/1/16 15:14"
"61","dez_2step_v1",614,74,2,883,70,1,5,1,3,6,1,0,0,-4,0,5,-2,0,1,90518,"8/1/16 15:14"
"61","dez_2step_v1",1271,70,1,940,74,2,-3,0,3,3,1,0,0,0,0,4,-3,0,2,99237,"8/1/16 15:14"
"61","dez_2step_v1",976,74,2,873,70,1,3,1,3,6,1,0,0,-1,4,3,-5,0,3,107596,"8/1/16 15:14"
"61","dez_2step_v1",874,74,2,647,70,1,1,1,3,7,1,0,0,1,5,1,-4,0,4,115626,"8/1/16 15:14"
"61","dez_2step_v1",1044,74,2,985,74,2,5,0,2,12,1,0,0,1,5,-1,-4,0,5,124164,"8/1/16 15:14"
"61","dez_2step_v1",891,74,2,738,70,1,1,1,3,13,1,0,0,2,3,1,-5,0,6,132300,"8/1/16 15:14"
"61","dez_2step_v1",1178,74,2,552,74,2,5,0,2,18,1,0,0,3,5,3,-4,0,7,140539,"8/1/16 15:14"
"61","dez_2step_v1",1400,70,1,1756,70,1,2,0,3,20,1,0,0,1,4,2,-5,0,8,150205,"8/1/16 15:14"
"61","dez_2step_v1",601,74,2,562,74,2,4,0,2,24,1,0,0,1,4,0,-4,0,9,157877,"8/1/16 15:14"
"61","dez_2step_v1",5336,74,2,631,70,1,1,1,3,25,1,0,0,-1,1,1,-3,0,10,170355,"8/1/16 15:14"
"61","dez_2step_v1",1769,74,2,507,74,2,4,0,2,29,1,0,0,0,4,3,0,0,11,179140,"8/1/16 15:14"
"61","dez_2step_v1",736,74,2,639,74,2,5,0,2,34,1,0,0,-1,5,4,-1,0,12,187026,"8/1/16 15:14"
"61","dez_2step_v1",5721,74,2,1114,70,1,5,1,3,39,1,0,0,0,4,5,0,0,13,200370,"8/1/16 15:14"
"61","dez_2step_v1",1123,74,2,1759,70,1,3,1,3,42,1,0,0,1,3,3,2,0,14,209762,"8/1/16 15:14"
"61","dez_2step_v1",858,74,2,545,74,2,4,0,2,46,1,0,0,1,4,4,1,0,15,217675,"8/1/16 15:14"
"61","dez_2step_v1",995,74,2,543,70,1,4,1,3,50,1,0,0,1,4,4,-3,0,16,225720,"8/1/16 15:14"
"61","dez_2step_v1",7151,74,2,530,70,1,2,1,3,52,1,0,0,1,2,2,-2,0,17,239912,"8/1/16 15:14"
"61","dez_2step_v1",11913,74,2,674,70,1,4,1,3,56,1,0,0,2,0,4,-2,0,18,259009,"8/1/16 15:14"
"61","dez_2step_v1",2028,74,2,491,70,1,4,1,3,60,1,0,0,3,-3,4,1,0,19,268045,"8/1/16 15:14"
"61","dez_2step_v1",718,74,2,531,70,1,3,1,3,63,1,0,0,3,-1,3,0,0,20,275800,"8/1/16 15:14"
"61","dez_2step_v1",700,74,2,489,74,2,-2,0,2,61,1,0,0,1,-2,3,-1,0,21,283499,"8/1/16 15:14"
"61","dez_2step_v1",418,74,2,530,70,1,3,1,3,64,1,0,0,2,-1,3,-2,0,22,290954,"8/1/16 15:14"
"61","dez_2step_v1",529,74,2,488,70,1,5,1,3,69,1,0,0,0,2,5,1,0,23,298483,"8/1/16 15:14"
"61","dez_2step_v1",603,74,2,456,70,1,4,1,3,73,1,0,0,1,5,4,-2,0,24,306047,"8/1/16 15:14"
"61","dez_2step_v1",695,74,2,604,70,1,4,1,3,24,0,0,0,-4,-2,4,3,0,0,330444,"8/1/16 15:14"
"61","dez_2step_v1",1233,74,2,470,70,1,3,1,3,27,0,0,0,-4,-1,3,4,0,1,336805,"8/1/16 15:14"
"61","dez_2step_v1",626,70,1,629,74,2,0,1,2,27,0,0,0,-3,0,4,3,0,2,342718,"8/1/16 15:14"
"61","dez_2step_v1",581,70,1,470,70,1,-2,1,2,25,0,0,0,-2,2,-1,1,0,3,348430,"8/1/16 15:14"
"61","dez_2step_v1",560,74,2,442,70,1,-4,1,3,21,0,0,0,-4,-3,-4,0,0,4,354091,"8/1/16 15:14"
"61","dez_2step_v1",827,74,2,1132,70,1,-3,0,2,18,0,0,0,-3,-5,-4,0,0,5,360712,"8/1/16 15:14"
"61","dez_2step_v1",1150,74,2,569,74,2,-1,1,3,17,0,0,0,-2,-5,-4,-1,0,6,367086,"8/1/16 15:14"
"61","dez_2step_v1",822,74,2,1419,70,1,-2,1,3,15,0,0,0,-4,-3,-2,0,1,7,378231,"8/1/16 15:14"
"61","dez_2step_v1",824,74,2,555,74,2,-1,1,3,14,0,0,0,-3,-3,-2,-1,0,8,384268,"8/1/16 15:14"
"61","dez_2step_v1",387,70,1,693,74,2,-3,1,2,11,0,0,0,-4,-3,-2,-2,0,9,390005,"8/1/16 15:14"
"61","dez_2step_v1",1121,70,1,547,70,1,-4,1,2,7,0,0,0,-4,-4,1,-4,0,10,396363,"8/1/16 15:14"
"61","dez_2step_v1",499,74,2,565,74,2,-4,1,3,3,0,0,0,-4,-4,-1,-4,0,11,402085,"8/1/16 15:14"
"61","dez_2step_v1",506,74,2,276,70,1,-1,0,2,2,0,0,0,-1,-5,0,-4,0,12,407527,"8/1/16 15:14"
"61","dez_2step_v1",326,70,1,454,70,1,-4,1,2,-2,0,0,0,-4,-4,-2,-4,0,13,412965,"8/1/16 15:14"
"61","dez_2step_v1",634,70,1,548,74,2,-4,1,2,-6,0,0,0,-3,-4,-1,-3,0,14,418806,"8/1/16 15:14"
"61","dez_2step_v1",415,74,2,439,74,2,-3,0,2,-9,0,0,0,-3,-3,-1,-4,0,15,424316,"8/1/16 15:14"
"61","dez_2step_v1",295,74,2,607,70,1,-2,0,2,-11,0,0,0,-2,-1,-2,-5,0,16,429877,"8/1/16 15:14"
"61","dez_2step_v1",360,70,1,627,70,1,-2,1,2,-13,0,0,0,-2,-3,-4,-3,0,17,435526,"8/1/16 15:14"
"61","dez_2step_v1",288,74,2,541,74,2,-4,1,3,-17,0,0,0,1,-2,-2,-4,0,18,441013,"8/1/16 15:14"
"61","dez_2step_v1",397,70,1,326,70,1,-2,0,3,-19,0,0,0,-1,-5,-2,-2,0,19,446396,"8/1/16 15:14"
"61","dez_2step_v1",143,74,2,503,74,2,-3,1,3,-22,0,0,0,0,-5,-2,-3,0,20,451702,"8/1/16 15:14"
"61","dez_2step_v1",312,74,2,492,74,2,-1,1,3,-23,0,0,0,3,-5,0,-1,0,21,457164,"8/1/16 15:14"
"61","dez_2step_v1",128,74,2,382,74,2,-4,0,2,-27,0,0,0,3,-4,0,-2,0,22,462332,"8/1/16 15:14"
"61","dez_2step_v1",393,74,2,277,70,1,1,1,3,-26,0,0,0,1,-3,1,0,0,23,467659,"8/1/16 15:14"
"61","dez_2step_v1",439,74,2,422,70,1,0,1,3,-26,0,0,0,4,-5,0,-1,0,24,473181,"8/1/16 15:14"
"61","dez_2step_v1",361,74,2,267,74,2,-2,1,3,-28,0,0,0,2,-4,0,-2,0,25,478469,"8/1/16 15:14"
"61","dez_2step_v1",287,70,1,294,70,1,0,1,2,-28,0,0,0,0,-3,1,1,0,26,483708,"8/1/16 15:14"
"61","dez_2step_v1",344,70,1,830,70,1,0,0,3,-28,0,0,0,0,0,0,-2,0,27,489540,"8/1/16 15:14"
"61","dez_2step_v1",513,70,1,438,74,2,1,1,2,-27,0,0,0,0,1,-3,-4,0,28,495150,"8/1/16 15:14"
"61","dez_2step_v1",408,70,1,381,74,2,1,1,2,-26,0,0,0,-1,1,1,-4,0,29,500596,"8/1/16 15:14"
"61","dez_2step_v1",417,70,1,284,74,2,-5,0,3,-31,0,0,0,-2,-1,1,-5,0,30,505955,"8/1/16 15:14"
"61","dez_2step_v1",482,70,1,660,74,2,-1,1,2,-32,0,0,0,-5,-1,0,-3,0,31,511758,"8/1/16 15:14"
"61","dez_2step_v1",406,74,2,263,74,2,-1,1,3,-33,0,0,0,-5,-2,-1,-1,0,32,517084,"8/1/16 15:14"
"61","dez_2step_v1",354,70,1,380,70,1,-3,1,2,-36,0,0,0,-3,-4,-4,0,0,33,522478,"8/1/16 15:14"
"61","dez_2step_v1",631,74,2,638,70,1,-3,1,3,-39,0,0,0,-1,-4,-3,1,0,34,528404,"8/1/16 15:14"
"61","dez_2step_v1",266,74,2,348,74,2,0,1,3,-39,0,0,0,-1,-5,-1,0,0,35,533677,"8/1/16 15:14"
"61","dez_2step_v1",280,74,2,268,70,1,-2,1,3,-41,0,0,0,-2,-3,-2,1,0,36,538886,"8/1/16 15:14"
"61","dez_2step_v1",471,74,2,236,70,1,-2,1,3,-43,0,0,0,-4,-4,-2,0,0,37,544253,"8/1/16 15:14"
"61","dez_2step_v1",377,74,2,316,70,1,1,1,3,-42,0,0,0,-4,-4,1,-3,0,38,549605,"8/1/16 15:14"
"61","dez_2step_v1",576,74,2,212,74,2,-2,1,3,-44,0,0,0,-5,-3,0,-2,0,39,555052,"8/1/16 15:14"
"61","dez_2step_v1",486,70,1,279,74,2,-1,0,3,-45,0,0,0,-5,2,1,-1,0,40,560477,"8/1/16 15:14"
"61","dez_2step_v1",358,70,1,284,74,2,4,1,2,-41,0,0,0,-4,4,2,-1,0,41,565779,"8/1/16 15:14"
"61","dez_2step_v1",440,70,1,286,74,2,-1,0,3,-42,0,0,0,-4,4,0,-1,0,42,571162,"8/1/16 15:14"
"61","dez_2step_v1",1176,70,1,270,70,1,-1,1,2,-43,0,0,0,-1,1,1,-3,0,43,577269,"8/1/16 15:14"
"61","dez_2step_v1",431,74,2,270,74,2,4,0,2,-39,0,0,0,-3,4,2,-2,0,44,582627,"8/1/16 15:14"
"61","dez_2step_v1",584,70,1,277,70,1,-5,1,2,-44,0,0,0,-5,3,2,-3,0,45,588145,"8/1/16 15:14"
"61","dez_2step_v1",977,74,2,335,74,2,-3,1,3,-47,0,0,0,-3,4,5,-3,0,46,594122,"8/1/16 15:14"
"61","dez_2step_v1",409,70,1,422,70,1,-4,1,2,-51,0,0,0,-4,4,4,-4,0,47,599612,"8/1/16 15:14"
"61","dez_2step_v1",671,74,2,294,74,2,5,0,2,-46,0,0,0,-2,5,4,-4,0,48,605237,"8/1/16 15:14"
"61","dez_2step_v1",582,70,1,262,70,1,-4,1,2,-50,0,0,0,-4,4,3,-5,0,49,610741,"8/1/16 15:14"
"61","dez_2step_v1",759,74,2,222,74,2,3,0,2,-47,0,0,0,-3,3,4,-3,0,50,616379,"8/1/16 15:14"
"61","dez_2step_v1",834,74,2,286,70,1,3,1,3,-44,0,0,0,-5,3,3,-4,0,51,622156,"8/1/16 15:14"
"61","dez_2step_v1",630,74,2,182,70,1,2,1,3,-42,0,0,0,-4,2,2,-5,1,52,631629,"8/1/16 15:14"
"61","dez_2step_v1",544,74,2,245,74,2,4,0,2,-38,0,0,0,-5,4,0,-1,0,53,637075,"8/1/16 15:14"
"61","dez_2step_v1",1034,70,1,261,74,2,3,1,2,-35,0,0,0,-4,3,0,-3,0,54,643028,"8/1/16 15:14"
"61","dez_2step_v1",1814,70,1,397,70,1,-4,1,2,-39,0,0,0,-4,4,-2,-4,1,55,653899,"8/1/16 15:14"
"61","dez_2step_v1",1001,70,1,379,74,2,2,1,2,-37,0,0,0,-3,2,-5,-4,0,56,659938,"8/1/16 15:14"
"61","dez_2step_v1",283,74,2,133,70,1,-4,1,3,-41,0,0,0,-4,-1,-4,-3,0,57,665012,"8/1/16 15:14"
"61","dez_2step_v1",301,74,2,167,74,2,-2,1,3,-43,0,0,0,-3,0,-5,-2,0,58,670139,"8/1/16 15:14"
"61","dez_2step_v1",832,70,1,510,74,2,-1,1,2,-44,0,0,0,0,-1,-3,-2,0,59,676138,"8/1/16 15:14"
"61","dez_2step_v1",360,74,2,1246,74,2,-3,1,3,-47,0,0,0,0,1,-3,-3,0,60,682404,"8/1/16 15:14"
"61","dez_2step_v1",334,70,1,206,74,2,-1,0,3,-48,0,0,0,-2,4,-5,-1,0,61,687604,"8/1/16 15:14"
"61","dez_2step_v1",997,70,1,448,74,2,4,1,2,-44,0,0,0,-2,4,-4,1,1,62,697872,"8/1/16 15:14"
"61","dez_2step_v1",762,70,1,334,74,2,5,1,2,-39,0,0,0,-5,5,-4,1,0,63,705033,"8/1/16 15:14"
"61","dez_2step_v1",422,70,1,357,74,2,5,1,2,-34,0,0,0,-4,5,-4,2,0,64,711041,"8/1/16 15:14"
"61","dez_2step_v1",1063,70,1,485,74,2,2,1,2,-32,0,0,0,-3,2,-3,-1,0,65,717251,"8/1/16 15:14"
"61","dez_2step_v1",545,70,1,332,74,2,1,1,2,-31,0,0,0,-5,1,-5,-5,0,66,722788,"8/1/16 15:14"
"61","dez_2step_v1",1110,70,1,272,74,2,2,1,2,-29,0,0,0,-2,2,-4,-4,0,67,728827,"8/1/16 15:14"
"61","dez_2step_v1",1416,70,1,254,70,1,-4,1,2,-33,0,0,0,-4,4,-4,-3,0,68,735156,"8/1/16 15:14"
"61","dez_2step_v1",1295,70,1,179,74,2,3,1,2,-30,0,0,0,-4,3,-3,-3,0,69,741291,"8/1/16 15:14"
"61","dez_2step_v1",400,70,1,303,70,1,-4,1,2,-34,0,0,0,-4,1,-2,-2,0,70,746650,"8/1/16 15:14"
"61","dez_2step_v1",781,70,1,349,74,2,0,0,3,-34,0,0,0,-3,-1,-2,0,1,71,756442,"8/1/16 15:14"
"61","dez_2step_v1",658,70,1,398,74,2,-4,1,2,-38,0,0,0,-1,-4,-2,2,0,72,763035,"8/1/16 15:14"
"61","dez_2step_v1",977,70,1,277,70,1,0,0,3,-38,0,0,0,-3,-5,0,2,0,73,768998,"8/1/16 15:14"
"61","dez_2step_v1",1147,70,1,1,70,1,-2,1,2,-40,0,0,0,-2,-3,2,-2,0,74,775230,"8/1/16 15:14"
"61","dez_2step_v1",422,74,2,26,70,1,-3,0,2,-43,0,0,0,-3,-4,1,-2,0,75,780338,"8/1/16 15:14"
"61","dez_2step_v1",271,74,2,326,74,2,-3,1,3,-46,0,0,0,-4,-5,1,-3,0,76,785594,"8/1/16 15:14"
"61","dez_2step_v1",244,74,2,403,70,1,0,1,3,-46,0,0,0,-5,-4,0,-4,0,77,790898,"8/1/16 15:14"
"61","dez_2step_v1",439,74,2,173,70,1,1,1,3,-45,0,0,0,-4,-3,1,-5,0,78,796169,"8/1/16 15:14"
"61","dez_2step_v1",698,74,2,198,70,1,-3,0,2,-48,0,0,0,-3,-4,5,-5,0,79,801723,"8/1/16 15:14"
"61","dez_2step_v1",313,74,2,360,70,1,-2,0,2,-50,0,0,0,-2,-4,4,-4,0,80,807050,"8/1/16 15:14"
"61","dez_2step_v1",913,74,2,380,70,1,4,1,3,-46,0,0,0,0,-4,4,-4,0,81,813002,"8/1/16 15:14"
"61","dez_2step_v1",184,74,2,372,70,1,3,1,3,-43,0,0,0,1,-5,3,-4,0,82,818217,"8/1/16 15:14"
"61","dez_2step_v1",393,74,2,468,70,1,3,1,3,-40,0,0,0,-1,-3,3,-2,0,83,823738,"8/1/16 15:14"
"61","dez_2step_v1",297,74,2,428,70,1,0,1,3,-40,0,0,0,-1,-3,0,-3,0,84,829123,"8/1/16 15:14"
"61","dez_2step_v1",528,74,2,358,70,1,-4,0,2,-44,0,0,0,-4,-3,-3,-1,0,85,834666,"8/1/16 15:14"
"61","dez_2step_v1",1393,74,2,197,74,2,-2,1,3,-46,0,0,0,-3,-5,-2,-2,0,86,840914,"8/1/16 15:14"
"61","dez_2step_v1",1327,74,2,224,70,1,-2,1,3,-48,0,0,0,-4,-4,-2,0,0,87,847123,"8/1/16 15:14"
"61","dez_2step_v1",623,70,1,237,74,2,-5,1,2,-53,0,0,0,-5,-5,-2,-3,0,88,852640,"8/1/16 15:14"
"61","dez_2step_v1",1112,70,1,277,74,2,-1,0,3,-54,0,0,0,-3,-4,-3,-1,0,89,858689,"8/1/16 15:14"
"61","dez_2step_v1",439,74,2,253,70,1,-4,1,3,-58,0,0,0,-3,-2,-4,-1,0,90,864042,"8/1/16 15:14"
"61","dez_2step_v1",337,70,1,267,70,1,-3,1,2,-61,0,0,0,-3,-2,-5,-3,0,91,869305,"8/1/16 15:14"
"61","dez_2step_v1",32,74,2,237,74,2,-2,0,2,-63,0,0,0,-2,-2,-4,-5,0,92,874234,"8/1/16 15:14"
"61","dez_2step_v1",311,70,1,38,70,1,-2,1,2,-65,0,0,0,-2,1,-4,-2,0,93,879240,"8/1/16 15:14"
"61","dez_2step_v1",409,74,2,173,74,2,-4,1,3,-69,0,0,0,0,0,-5,-4,0,94,884480,"8/1/16 15:14"
"61","dez_2step_v1",353,70,1,28,70,1,0,1,2,-69,0,0,0,0,4,-3,-5,0,95,889522,"8/1/16 15:14"
"61","dez_2step_v1",569,70,1,125,74,2,5,1,2,-64,0,0,0,-1,5,-1,-4,0,96,894874,"8/1/16 15:14"
"61","dez_2step_v1",263,70,1,396,74,2,3,1,2,-61,0,0,0,-2,3,-3,-3,0,97,900193,"8/1/16 15:14"
"61","dez_2step_v1",440,70,1,390,74,2,2,1,2,-59,0,0,0,-2,2,0,-1,0,98,905681,"8/1/16 15:14"
"61","dez_2step_v1",473,70,1,1221,74,2,-2,0,3,-61,0,0,0,-4,3,1,-2,0,99,912034,"8/1/16 15:14"
"61","dez_2step_v1",745,70,1,388,74,2,2,1,2,-59,0,0,0,-3,2,-1,-2,0,100,917826,"8/1/16 15:14"
"61","dez_2step_v1",414,70,1,391,74,2,1,1,2,-58,0,0,0,-2,1,-3,-2,0,101,923291,"8/1/16 15:14"
"61","dez_2step_v1",511,70,1,358,74,2,-4,1,2,-62,0,0,0,-4,-4,-4,-4,0,102,928835,"8/1/16 15:14"
"61","dez_2step_v1",640,70,1,246,74,2,-4,1,2,-66,0,0,0,-4,-4,-1,-5,0,103,934378,"8/1/16 15:14"
"61","dez_2step_v1",304,74,2,244,70,1,-1,1,3,-67,0,0,0,-5,-1,-1,-4,0,104,939585,"8/1/16 15:14"
"61","dez_2step_v1",370,70,1,301,74,2,-3,0,3,-70,0,0,0,-5,-3,-2,-3,0,105,944912,"8/1/16 15:14"
"61","dez_2step_v1",642,74,2,343,74,2,-4,0,2,-74,0,0,0,-3,-4,-4,-3,0,106,950554,"8/1/16 15:14"
"61","dez_2step_v1",527,70,1,222,74,2,-5,0,3,-79,0,0,0,-3,-4,-4,-5,0,107,955959,"8/1/16 15:14"
"61","dez_2step_v1",1402,70,1,98,74,2,-4,1,2,-83,0,0,0,-4,-4,-5,-5,0,108,962134,"8/1/16 15:14"
"61","dez_2step_v1",558,70,1,284,74,2,-5,1,2,-88,0,0,0,-4,-5,-5,-2,0,109,967650,"8/1/16 15:14"
"61","dez_2step_v1",287,74,2,278,70,1,-2,0,2,-90,0,0,0,-2,-4,-4,-2,0,110,972873,"8/1/16 15:14"
"61","dez_2step_v1",560,70,1,271,74,2,-2,1,2,-92,0,0,0,-2,-2,-2,-1,0,111,978362,"8/1/16 15:14"
"61","dez_2step_v1",382,70,1,215,70,1,-3,1,2,-95,0,0,0,-3,0,0,-4,0,112,983617,"8/1/16 15:14"
"61","dez_2step_v1",273,74,2,171,70,1,-5,0,2,-100,0,0,0,-5,-3,0,-2,0,113,988719,"8/1/16 15:14"
"61","dez_2step_v1",264,74,2,118,74,2,-2,1,3,-102,0,0,0,-5,-4,-1,-2,0,114,993762,"8/1/16 15:14"
"61","dez_2step_v1",136,70,1,151,70,1,-3,1,2,-105,0,0,0,-3,-1,0,0,0,115,998705,"8/1/16 15:14"
"61","dez_2step_v1",232,74,2,133,70,1,-1,1,3,-106,0,0,0,-3,0,-1,0,0,116,1003726,"8/1/16 15:14"
"61","dez_2step_v1",355,74,2,140,70,1,-2,1,3,-108,0,0,0,-3,-1,-2,-1,0,117,1008881,"8/1/16 15:14"
"61","dez_2step_v1",359,74,2,155,70,1,-2,1,3,-110,0,0,0,-4,-2,-2,-2,0,118,1014055,"8/1/16 15:14"
"61","dez_2step_v1",1211,70,1,318,74,2,-3,1,2,-113,0,0,0,-4,-3,-3,-4,0,119,1020240,"8/1/16 15:14"
"61","dez_2step_v1",512,70,1,167,74,2,-1,1,2,-114,0,0,0,-3,-1,1,-3,0,120,1025575,"8/1/16 15:14"
"61","dez_2step_v1",299,70,1,61,70,1,-3,1,2,-117,0,0,0,-3,-1,2,-1,0,121,1030592,"8/1/16 15:14"
"61","dez_2step_v1",801,70,1,237,74,2,-1,0,3,-118,0,0,0,-5,-4,-1,-1,0,122,1036290,"8/1/16 15:14"
"61","dez_2step_v1",570,70,1,141,74,2,-1,0,3,-119,0,0,0,-4,-5,-4,-1,0,123,1041658,"8/1/16 15:14"
"61","dez_2step_v1",71,74,2,196,70,1,-3,1,3,-122,0,0,0,-5,-2,-3,-3,0,124,1046584,"8/1/16 15:14"
"27","dez_2step_v1",1872,70,1,4448,70,1,2,1,2,2,1,0,0,2,-3,-1,-1,0,0,189651,"8/1/16 15:15"
"27","dez_2step_v1",1198,74,2,1382,74,2,-3,1,3,-1,1,0,0,0,-3,-4,-3,0,1,198763,"8/1/16 15:15"
"27","dez_2step_v1",997,70,1,968,74,2,-4,1,2,-5,1,0,0,0,-4,-3,1,0,2,207259,"8/1/16 15:15"
"27","dez_2step_v1",1230,70,1,747,70,1,2,1,2,-3,1,0,0,2,-3,0,1,0,3,215764,"8/1/16 15:15"
"27","dez_2step_v1",805,74,2,1349,70,1,-1,1,3,-4,1,0,0,0,-4,-1,2,0,4,224450,"8/1/16 15:15"
"27","dez_2step_v1",799,70,1,532,70,1,-2,1,2,-6,1,0,0,-2,-2,0,4,0,5,232309,"8/1/16 15:15"
"27","dez_2step_v1",413,70,1,457,74,2,-3,1,2,-9,1,0,0,-3,-3,-2,5,0,6,239701,"8/1/16 15:15"
"27","dez_2step_v1",811,70,1,410,70,1,1,0,3,-8,1,0,0,-2,-3,1,3,0,7,247456,"8/1/16 15:15"
"27","dez_2step_v1",449,74,2,566,70,1,3,1,3,-5,1,0,0,-2,-2,3,1,0,8,254999,"8/1/16 15:15"
"27","dez_2step_v1",662,74,2,425,70,1,3,1,3,-2,1,0,0,-4,-1,3,0,0,9,262611,"8/1/16 15:15"
"27","dez_2step_v1",427,74,2,454,70,1,1,1,3,-1,1,0,0,-4,4,1,-1,0,10,270024,"8/1/16 15:15"
"27","dez_2step_v1",488,74,2,397,70,1,0,1,3,-1,1,0,0,-4,5,0,1,0,11,277434,"8/1/16 15:15"
"27","dez_2step_v1",813,74,2,361,70,1,-2,0,2,-3,1,0,0,-2,5,2,-1,0,12,285134,"8/1/16 15:15"
"27","dez_2step_v1",497,74,2,1296,74,2,0,1,3,-3,1,0,0,-2,3,3,0,0,13,293453,"8/1/16 15:15"
"27","dez_2step_v1",450,70,1,463,70,1,3,0,3,0,1,0,0,-4,4,3,-2,0,14,300895,"8/1/16 15:15"
"27","dez_2step_v1",711,70,1,440,70,1,0,0,3,0,1,0,0,-4,5,0,-1,0,15,308570,"8/1/16 15:15"
"27","dez_2step_v1",682,70,1,1070,74,2,4,1,2,4,1,0,0,-4,4,-1,-4,0,16,316854,"8/1/16 15:15"
"27","dez_2step_v1",505,70,1,604,70,1,-1,0,3,3,1,0,0,-4,2,-1,-4,0,17,324488,"8/1/16 15:15"
"27","dez_2step_v1",1879,70,1,598,70,1,-1,1,2,2,1,0,0,-1,3,-3,-4,0,18,333493,"8/1/16 15:15"
"27","dez_2step_v1",41899,70,1,576,70,1,1,1,2,3,1,0,0,1,1,-3,-3,0,19,382501,"8/1/16 15:15"
"27","dez_2step_v1",589,70,1,600,70,1,1,1,2,4,1,0,0,1,2,-5,-2,0,20,390215,"8/1/16 15:15"
"27","dez_2step_v1",719,74,2,743,74,2,0,0,2,4,1,0,0,-1,0,-5,2,0,21,398203,"8/1/16 15:15"
"27","dez_2step_v1",538,74,2,668,74,2,0,0,2,4,1,0,0,2,0,-5,0,0,22,405941,"8/1/16 15:15"
"27","dez_2step_v1",409,70,1,377,70,1,1,1,2,5,1,0,0,1,-2,-3,1,0,23,413268,"8/1/16 15:15"
"27","dez_2step_v1",452,70,1,405,70,1,-2,1,2,3,1,0,0,-2,-3,-1,0,0,24,420650,"8/1/16 15:15"
"27","dez_2step_v1",1546,70,1,860,70,1,4,1,2,24,0,0,0,4,1,1,-3,0,0,445590,"8/1/16 15:15"
"27","dez_2step_v1",808,70,1,377,70,1,2,1,2,26,0,0,0,2,4,3,-5,0,1,451457,"8/1/16 15:15"
"27","dez_2step_v1",441,70,1,484,70,1,4,1,2,30,0,0,0,4,0,3,-5,0,2,457056,"8/1/16 15:15"
"27","dez_2step_v1",424,70,1,1276,70,1,2,1,2,32,0,0,0,2,-1,1,-2,0,3,463426,"8/1/16 15:15"
"27","dez_2step_v1",463,70,1,428,70,1,4,1,2,36,0,0,0,4,-4,0,-3,0,4,469001,"8/1/16 15:15"
"27","dez_2step_v1",513,70,1,1256,74,2,-4,0,3,32,0,0,0,3,-3,-1,-4,0,5,475444,"8/1/16 15:15"
"27","dez_2step_v1",418,70,1,388,70,1,1,1,2,33,0,0,0,1,-2,-4,-3,0,6,480922,"8/1/16 15:15"
"27","dez_2step_v1",515,70,1,648,70,1,4,1,2,37,0,0,0,4,-3,-1,-3,0,7,486769,"8/1/16 15:15"
"27","dez_2step_v1",617,70,1,400,70,1,4,1,2,41,0,0,0,4,-2,1,-3,0,8,492462,"8/1/16 15:15"
"27","dez_2step_v1",441,70,1,650,70,1,0,1,2,41,0,0,0,0,0,0,0,0,9,498231,"8/1/16 15:15"
"27","dez_2step_v1",495,70,1,1353,70,1,-2,0,3,39,0,0,0,1,0,-2,2,0,10,504758,"8/1/16 15:15"
"27","dez_2step_v1",453,70,1,411,70,1,-3,0,3,36,0,0,0,3,1,-3,0,0,11,510293,"8/1/16 15:15"
"27","dez_2step_v1",381,70,1,427,70,1,5,1,2,41,0,0,0,5,2,-2,-3,0,12,515780,"8/1/16 15:15"
"27","dez_2step_v1",439,70,1,1006,74,2,-2,0,3,39,0,0,0,2,2,-1,-2,0,13,521907,"8/1/16 15:15"
"27","dez_2step_v1",438,70,1,942,70,1,-2,0,3,37,0,0,0,5,2,-2,-2,0,14,527957,"8/1/16 15:15"
"27","dez_2step_v1",419,70,1,1027,74,2,-2,0,3,35,0,0,0,2,-2,-4,-2,0,15,534083,"8/1/16 15:15"
"27","dez_2step_v1",439,70,1,504,70,1,4,1,2,39,0,0,0,4,-2,-3,-3,0,16,539699,"8/1/16 15:15"
"27","dez_2step_v1",331,70,1,408,70,1,3,1,2,42,0,0,0,3,-4,-2,-2,0,17,545118,"8/1/16 15:15"
"27","dez_2step_v1",387,70,1,424,70,1,4,1,2,46,0,0,0,4,-5,-5,-2,0,18,550606,"8/1/16 15:15"
"27","dez_2step_v1",405,70,1,1114,74,2,-1,0,3,45,0,0,0,3,-4,-4,-1,0,19,556800,"8/1/16 15:15"
"27","dez_2step_v1",404,70,1,636,70,1,0,1,2,45,0,0,0,0,-5,-2,-1,0,20,562511,"8/1/16 15:15"
